frame,micro_div,d_momx,d_momy,d_ke,d_comx,rand_00,rand_01,rand_02,rand_03,rand_04,rand_05,rand_06,rand_07,rand_08,rand_09,rand_10,rand_11,rand_12,rand_13,rand_14,rand_15,rand_16,rand_17,rand_18,rand_19,rand_20,rand_21,rand_22,rand_23,rand_24,rand_25,rand_26,rand_27,rand_28,rand_29,rand_30,rand_31,rand_32,rand_33,rand_34,rand_35,rand_36,rand_37,rand_38,rand_39,rand_40,rand_41,rand_42,rand_43,rand_44,rand_45,rand_46,rand_47,rand_48,rand_49,rand_50,rand_51,rand_52,rand_53,rand_54,rand_55,rand_56,rand_57,rand_58,rand_59,rand_60,rand_61,rand_62,rand_63,join,only_a,only_b
887,3.912080125e-2,1.907592699e-4,5.652002219e-3,1.229307369e-4,4.803938420e-7,4.428782547e0,5.259859924e0,1.104472443e0,1.022278435e-1,3.282794299e0,1.166893613e0,2.792195570e0,1.682474670e0,3.744544777e0,6.342816905e0,6.223407776e0,4.687797013e0,4.997071699e0,3.121368499e0,3.273229432e0,2.994139672e0,4.485283646e0,6.150385938e-1,3.813485581e0,3.591497306e0,4.135764807e0,2.894404624e0,1.590691271e-1,4.206357568e0,5.843177653e0,1.370648794e0,5.077932430e0,4.051439896e0,2.866747396e0,3.257438434e0,3.422513344e0,5.756565626e0,3.622229571e0,2.634799372e0,3.311194510e0,4.142292131e-1,3.349097973e0,3.162865373e0,1.412104117e0,4.635675799e0,3.712747425e0,3.495352478e0,9.679609695e-1,2.953292369e0,4.066006526e0,6.431698516e-1,2.631463321e0,5.795525221e-1,5.603268462e0,6.819369455e0,5.412641492e0,3.225970802e0,5.648850607e0,1.488121359e0,2.761582183e0,3.525932436e0,7.585988987e-1,2.891225882e0,7.263962596e-1,3.233350544e0,5.010332925e0,3.513655032e0,4.593766282e0,3.119328248e0,118283,0,0
888,3.916800157e-2,1.997588287e-4,5.608479156e-3,1.236422036e-4,4.797668723e-7,4.409365489e0,5.180611038e0,1.214018438e0,1.509947285e-1,3.368345735e0,1.126774747e0,2.715042724e0,1.795905942e0,3.847619117e0,6.332336153e0,6.311035904e0,4.764171425e0,4.910857877e0,3.036453318e0,3.187502056e0,2.916510840e0,4.462851565e0,6.663909028e-1,3.797037250e0,3.598555257e0,4.267125317e0,2.864454557e0,1.012547831e-1,4.230591609e0,5.829666917e0,1.528171506e0,4.998735415e0,4.056702493e0,2.887993426e0,3.130979549e0,3.414673841e0,5.779446743e0,3.675231608e0,2.573337579e0,3.395184508e0,3.904471718e-1,3.479035860e0,3.299114504e0,1.408509117e0,4.726659567e0,3.625560469e0,3.440467563e0,8.661875198e-1,2.980831325e0,4.073014611e0,6.759531169e-1,2.768578068e0,5.443762004e-1,5.639098361e0,6.787042577e0,5.539559927e0,3.153125247e0,5.776217533e0,1.476080462e0,2.677394726e0,3.636872289e0,6.721883889e-1,3.029559104e0,6.076336942e-1,3.198838619e0,5.022675842e0,3.587813325e0,4.719036406e0,3.075240319e0,118283,0,0
889,3.919056751e-2,1.998494577e-4,5.575632566e-3,1.243752960e-4,4.791212291e-7,4.425491725e0,5.196893071e0,1.186990264e0,1.462645093e-1,3.351035886e0,1.138991416e0,2.752641117e0,1.762564216e0,3.800795790e0,6.316929508e0,6.274598633e0,4.748441016e0,4.942002912e0,3.063250157e0,3.226379115e0,2.941569217e0,4.468762980e0,6.602503080e-1,3.797105985e0,3.584962619e0,4.228956163e0,2.879694196e0,1.284554415e-1,4.226324246e0,5.821087473e0,1.476271719e0,5.015141764e0,4.059137492e0,2.871674142e0,3.159608441e0,3.412430355e0,5.771353958e0,3.651282331e0,2.600550731e0,3.365403525e0,3.932519422e-1,3.422845826e0,3.256980108e0,1.413806549e0,4.694738709e0,3.653563091e0,3.448191349e0,8.967746335e-1,2.979346817e0,4.081542755e0,6.736306986e-1,2.717909813e0,5.551138110e-1,5.620447786e0,6.802672804e0,5.498776625e0,3.188698294e0,5.734775868e0,1.495580453e0,2.694561976e0,3.590571638e0,7.105226204e-1,2.990800944e0,6.454132443e-1,3.196822296e0,5.001613082e0,3.552327375e0,4.679880186e0,3.100423450e0,118283,0,0
890,3.919743552e-2,1.992742017e-4,5.552279242e-3,1.269183904e-4,4.784626719e-7,4.649973313e0,5.485883189e0,8.260678291e-1,7.867208716e-2,3.091741132e0,1.378878006e0,3.255290078e0,1.271352606e0,3.178352253e0,6.135137845e0,5.759435499e0,4.491864432e0,5.372982065e0,3.434446652e0,3.742301505e0,3.284136146e0,4.531621333e0,5.484953716e-1,3.780207129e0,3.417676736e0,3.681611514e0,3.077903441e0,6.036936202e-1,4.168678316e0,5.731850759e0,7.468018785e-1,5.304126748e0,4.086845365e0,2.669817506e0,3.613088632e0,3.360299187e0,5.686986145e0,3.278042763e0,3.023899182e0,2.996630425e0,6.860916842e-1,2.650252687e0,2.663645351e0,1.480288299e0,4.261096441e0,4.043487524e0,3.544967667e0,1.318180063e0,2.961953582e0,4.174228372e0,6.251455516e-1,2.063563540e0,7.497716548e-1,5.384290141e0,7.056536698e0,4.932515193e0,3.662982622e0,5.184255817e0,1.718411749e0,2.977287007e0,2.968562676e0,1.243566752e0,2.427469131e0,1.169909098e0,3.209673887e0,4.740252571e0,3.076159766e0,4.139586747e0,3.419117819e0,118283,0,0
891,3.921204761e-2,2.002798517e-4,5.535025439e-3,1.275916307e-4,4.777986034e-7,4.698477250e0,5.548213833e0,7.564916154e-1,8.640464777e-2,3.042505367e0,1.429970495e0,3.363778128e0,1.178765378e0,3.048799893e0,6.101149400e0,5.663016131e0,4.442784109e0,5.464487361e0,3.516195758e0,3.849780535e0,3.360613815e0,4.553786925e0,5.246817563e-1,3.777382149e0,3.380750849e0,3.571396662e0,3.119300422e0,7.059922917e-1,4.156881265e0,5.715100635e0,5.963870488e-1,5.367855707e0,4.101416982e0,2.632496746e0,3.708118966e0,3.346687537e0,5.678539895e0,3.202219534e0,3.114862659e0,2.930071165e0,7.703895857e-1,2.494902145e0,2.544972684e0,1.491411529e0,4.181582171e0,4.128607077e0,3.566202927e0,1.403680617e0,2.961050965e0,4.195498952e0,6.194516546e-1,1.934400354e0,7.996905441e-1,5.343369438e0,7.115030367e0,4.827279316e0,3.765939211e0,5.077468105e0,1.768714382e0,3.035682293e0,2.841971772e0,1.357610709e0,2.315727288e0,1.274788288e0,3.214554047e0,4.690639373e0,2.981960681e0,4.029339826e0,3.490735679e0,118283,0,0
892,3.927314661e-2,2.011716313e-4,5.523865123e-3,1.280178983e-4,4.771400908e-7,4.733463497e0,5.576979127e0,7.160924096e-1,9.361752867e-2,3.015219185e0,1.462881788e0,3.433681865e0,1.113226980e0,2.961946732e0,6.062796361e0,5.583602237e0,4.410837943e0,5.519046131e0,3.557733646e0,3.921388605e0,3.399827297e0,4.555555031e0,5.197905044e-1,3.769423423e0,3.356502200e0,3.503608245e0,3.150391163e0,7.790012903e-1,4.154235596e0,5.695499747e0,5.030671376e-1,5.394700832e0,4.101971585e0,2.594948027e0,3.757967726e0,3.338763063e0,5.661611739e0,3.150089771e0,3.170856395e0,2.874401713e0,8.328066314e-1,2.381871713e0,2.467396026e0,1.504767215e0,4.118221102e0,4.177898756e0,3.571399252e0,1.460061912e0,2.965060965e0,4.213824177e0,6.161842672e-1,1.844235839e0,8.289236950e-1,5.301631033e0,7.145915930e0,4.745211037e0,3.829338080e0,5.001934223e0,1.806284389e0,3.063654780e0,2.754006321e0,1.434480541e0,2.241625739e0,1.345909483e0,3.204475462e0,4.643782411e0,2.908619410e0,3.959438597e0,3.535304528e0,118283,0,0
893,3.932238075e-2,2.054590712e-4,5.520657637e-3,1.283722194e-4,4.764764217e-7,4.670573444e0,5.439475180e0,8.721624760e-1,8.590863964e-2,3.140344326e0,1.371168301e0,3.253330116e0,1.298100383e0,3.196968125e0,6.092685395e0,5.757470960e0,4.533031163e0,5.355349496e0,3.397165266e0,3.740748225e0,3.248731717e0,4.507750581e0,5.918872232e-1,3.767838148e0,3.414550325e0,3.734240455e0,3.085982738e0,6.115339711e-1,4.194983888e0,5.711098346e0,8.015609472e-1,5.254226545e0,4.085780266e0,2.648143137e0,3.549280588e0,3.362841560e0,5.679896698e0,3.285766256e0,3.012082785e0,2.998177427e0,6.874676804e-1,2.654597387e0,2.707051851e0,1.494315530e0,4.271497777e0,4.011554381e0,3.507188409e0,1.293742886e0,2.990353638e0,4.201262133e0,6.476150717e-1,2.086987394e0,7.352310459e-1,5.367445473e0,7.051788392e0,4.952660378e0,3.654851234e0,5.217897180e0,1.743555041e0,2.932401255e0,2.982871392e0,1.231675198e0,2.475420946e0,1.144112797e0,3.168004145e0,4.707331100e0,3.069016429e0,4.187908655e0,3.417148484e0,118283,0,0
894,3.934298371e-2,2.082627525e-4,5.522435371e-3,1.292062529e-4,4.757993943e-7,4.649312392e0,5.367047720e0,9.488640223e-1,9.683028697e-2,3.203540025e0,1.329813019e0,3.175113783e0,1.376675689e0,3.301871181e0,6.090939826e0,5.823792273e0,4.594677661e0,5.281492761e0,3.317244090e0,3.665186400e0,3.171929891e0,4.474699724e0,6.360931012e-1,3.764341075e0,3.439938842e0,3.843567430e0,3.060919739e0,5.438217148e-1,4.219620717e0,5.711319832e0,9.423447627e-1,5.178904406e0,4.073359150e0,2.662027865e0,3.443195352e0,3.376442665e0,5.679237479e0,3.344033170e0,2.939925156e0,3.043317005e0,6.336618283e-1,2.767256333e0,2.816970290e0,1.495733852e0,4.331965507e0,3.929315068e0,3.468730712e0,1.220875723e0,3.006981975e0,4.202427157e0,6.670894947e-1,2.191047066e0,6.951081540e-1,5.384987124e0,7.007557050e0,5.037736618e0,3.576941966e0,5.313367017e0,1.721842843e0,2.865595165e0,3.081536776e0,1.141895507e0,2.585482497e0,1.057672765e0,3.139765721e0,4.721679316e0,3.131704807e0,4.296966258e0,3.362911711e0,118283,0,0
895,3.936262851e-2,2.118060826e-4,5.521955312e-3,1.303157465e-4,4.751026962e-7,4.604577891e0,5.289043587e0,1.044790907e0,1.204294342e-1,3.274455765e0,1.274492151e0,3.065804340e0,1.497933116e0,3.445253025e0,6.118068473e0,5.947745258e0,4.671636342e0,5.183457192e0,3.232289921e0,3.551298106e0,3.088759059e0,4.454923944e0,6.687680084e-1,3.766672637e0,3.467806156e0,3.977895373e0,3.010779960e0,4.357520046e-1,4.233408365e0,5.722569968e0,1.122190569e0,5.104521173e0,4.074227373e0,2.710106283e0,3.321839261e0,3.384339370e0,5.700452163e0,3.422924151e0,2.846741649e0,3.135242506e0,5.529455074e-1,2.946711028e0,2.965082499e0,1.479058276e0,4.439324340e0,3.826265315e0,3.429883101e0,1.116167134e0,3.014781826e0,4.185839431e0,6.956069452e-1,2.348892421e0,6.524988210e-1,5.439418924e0,6.955338922e0,5.182847450e0,3.474790907e0,5.452731724e0,1.678509483e0,2.793477177e0,3.225441838e0,1.012591809e0,2.736710915e0,9.284214912e-1,3.128700322e0,4.769569514e0,3.242702466e0,4.434817751e0,3.289636171e0,118283,0,0
896,3.937504865e-2,2.146398835e-4,5.517410570e-3,1.313996477e-4,4.743885057e-7,4.597590543e0,5.266775646e0,1.075765842e0,1.324447055e-1,3.298377150e0,1.262807245e0,3.043776971e0,1.534606396e0,3.478093564e0,6.119120761e0,5.982733605e0,4.698371972e0,5.160297790e0,3.213485243e0,3.526230913e0,3.069312079e0,4.451783260e0,6.798284639e-1,3.765884536e0,3.468690323e0,4.015356197e0,2.997868101e0,4.130090944e-1,4.237314976e0,5.720807861e0,1.169838418e0,5.084462169e0,4.080555187e0,2.722706793e0,3.285707102e0,3.382716910e0,5.710313863e0,3.438938749e0,2.828352227e0,3.164496577e0,5.368074638e-1,2.991306281e0,3.007242017e0,1.474328494e0,4.471753594e0,3.798873127e0,3.413886879e0,1.086563137e0,3.020243901e0,4.185189566e0,7.126444207e-1,2.392336896e0,6.453702507e-1,5.455307481e0,6.947733882e0,5.227870581e0,3.455375441e0,5.493883091e0,1.673904520e0,2.771775716e0,3.260381103e0,9.821621448e-1,2.783141745e0,8.912763789e-1,3.122593257e0,4.776848545e0,3.270729607e0,4.473592004e0,3.275606370e0,118283,0,0
897,3.935979598e-2,2.122598996e-4,5.495648902e-3,1.324836107e-4,4.736724916e-7,4.517441814e0,5.188343637e0,1.138216774e0,1.492789648e-1,3.328182255e0,1.197936894e0,2.916412703e0,1.640565202e0,3.611188008e0,6.156291880e0,6.100358039e0,4.740935918e0,5.050482880e0,3.138626341e0,3.393923975e0,2.992683223e0,4.430874436e0,6.825173221e-1,3.770149764e0,3.490934354e0,4.108816059e0,2.926136866e0,2.921600747e-1,4.217567738e0,5.729099992e0,1.325376983e0,5.014285968e0,4.067555076e0,2.780122456e0,3.183255266e0,3.385375718e0,5.711442543e0,3.512777670e0,2.716147686e0,3.242610388e0,4.709589573e-1,3.173459853e0,3.125965014e0,1.439784008e0,4.562872161e0,3.693088268e0,3.387808013e0,9.962908046e-1,2.995253108e0,4.132442495e0,7.255758488e-1,2.532077238e0,6.151658110e-1,5.502829757e0,6.863055654e0,5.349484180e0,3.336968622e0,5.597429022e0,1.604673779e0,2.714727680e0,3.393312439e0,8.450447105e-1,2.906058848e0,7.754427455e-1,3.126862510e0,4.834055693e0,3.385152876e0,4.573979833e0,3.183379448e0,118283,0,0
898,3.935432120e-2,2.044288195e-4,5.456329505e-3,1.333973600e-4,4.729703967e-7,4.399063831e0,5.084351937e0,1.221882818e0,1.693635915e-1,3.372852230e0,1.090276314e0,2.718181781e0,1.797452526e0,3.831577673e0,6.244334920e0,6.292776284e0,4.809477881e0,4.894385084e0,3.028180456e0,3.197607298e0,2.882812089e0,4.411821116e0,6.886672311e-1,3.796950917e0,3.550155442e0,4.261279405e0,2.830309183e0,1.267600159e-1,4.201934263e0,5.767554150e0,1.563444821e0,4.917596749e0,4.044666688e0,2.870828789e0,3.042252098e0,3.414919560e0,5.716683555e0,3.654516270e0,2.535079562e0,3.350178397e0,4.115278997e-1,3.464143267e0,3.308446097e0,1.397044679e0,4.700706553e0,3.547376301e0,3.376919493e0,8.760199303e-1,2.958950017e0,4.061891351e0,7.295680256e-1,2.738652683e0,5.725506816e-1,5.585102963e0,6.737030163e0,5.530903073e0,3.154129783e0,5.755595579e0,1.496140614e0,2.637147223e0,3.609129361e0,6.418073524e-1,3.087372940e0,6.187552336e-1,3.145571177e0,4.944623569e0,3.569277705e0,4.733491908e0,3.047459307e0,118283,0,0
899,3.936216962e-2,1.987503102e-4,5.410977142e-3,1.346614458e-4,4.722826366e-7,4.390943002e0,5.110785182e0,1.172517130e0,1.559285883e-1,3.334036870e0,1.087339576e0,2.735001950e0,1.768592758e0,3.803389266e0,6.268469358e0,6.287174530e0,4.785994435e0,4.922143128e0,3.067553062e0,3.220082874e0,2.918502929e0,4.434337996e0,6.614128485e-1,3.818053129e0,3.550387555e0,4.214370577e0,2.833374566e0,1.350686080e-1,4.183751372e0,5.779977495e0,1.510480924e0,4.946395935e0,4.045739899e0,2.876542605e0,3.088135735e0,3.427103308e0,5.709694399e0,3.655251231e0,2.539038192e0,3.322048410e0,4.163473401e-1,3.443000652e0,3.264254031e0,1.391849817e0,4.677477801e0,3.578790639e0,3.412693736e0,9.169634391e-1,2.936517165e0,4.050987693e0,7.167497645e-1,2.690811938e0,5.888476243e-1,5.585104371e0,6.736666213e0,5.498419471e0,3.174894377e0,5.710134833e0,1.493394026e0,2.669439787e0,3.580257318e0,6.639141281e-1,3.045508304e0,6.608141624e-1,3.168479050e0,4.957559182e0,3.561513444e0,4.687922799e0,3.061066007e0,118283,0,0
900,3.937126598e-2,1.936398061e-4,5.368794662e-3,1.360011860e-4,4.716005343e-7,4.406372585e0,5.159113090e0,1.096240744e0,1.398537187e-1,3.276717812e0,1.108667557e0,2.797233160e0,1.694236181e0,3.716839649e0,6.267130487e0,6.224932471e0,4.737782147e0,4.985051272e0,3.132290446e0,3.288997935e0,2.979141672e0,4.456534582e0,6.316559953e-1,3.831176909e0,3.535376685e0,4.122131858e0,2.858410280e0,1.848314504e-1,4.164874336e0,5.779333318e0,1.393997833e0,4.994733878e0,4.045377971e0,2.855969686e0,3.169306080e0,3.432254159e0,5.692146733e0,3.619340021e0,2.582683402e0,3.257831855e0,4.400839643e-1,3.344601855e0,3.167378609e0,1.396946424e0,4.610637692e0,3.644677935e0,3.451910141e0,9.928505360e-1,2.917993815e0,4.052273422e0,6.988464840e-1,2.583662012e0,6.184140464e-1,5.556777461e0,6.757915583e0,5.408793661e0,3.236509452e0,5.614106054e0,1.514011057e0,2.720869523e0,3.492647250e0,7.364772661e-1,2.950883473e0,7.478467047e-1,3.184956181e0,4.939438088e0,3.503339493e0,4.594825483e0,3.104261165e0,118283,0,0
901,3.937043187e-2,1.872816471e-4,5.304520074e-3,1.373989699e-4,4.709276901e-7,4.372745344e0,5.143649704e0,1.078864866e0,1.410279785e-1,3.259364419e0,1.077464274e0,2.761799794e0,1.705412831e0,3.743789824e0,6.293931219e0,6.253742229e0,4.735858369e0,4.965034038e0,3.127789670e0,3.261003640e0,2.973092398e0,4.460511941e0,6.202853286e-1,3.850439726e0,3.548086726e0,4.123668580e0,2.840840628e0,1.583638163e-1,4.149122817e0,5.790085913e0,1.412306721e0,4.980813237e0,4.032967566e0,2.871321158e0,3.160943651e0,3.450543404e0,5.677059272e0,3.653255743e0,2.537766555e0,3.249361172e0,4.315332053e-1,3.388414815e0,3.175219563e0,1.387187110e0,4.614960713e0,3.629849811e0,3.472021438e0,9.976384391e-1,2.893528668e0,4.029891167e0,6.885925468e-1,2.587392509e0,6.178602682e-1,5.563670087e0,6.719203353e0,5.414981465e0,3.206069564e0,5.608961774e0,1.489973884e0,2.718865250e0,3.515788159e0,7.096245935e-1,2.960437676e0,7.465774110e-1,3.196300000e0,4.963799172e0,3.531701977e0,4.597119025e0,3.081548402e0,118283,0,0
902,3.935823640e-2,1.836677668e-4,5.207363325e-3,1.388860389e-4,4.702566093e-7,4.350703574e0,5.116830329e0,1.073504555e0,1.513469349e-1,3.257157793e0,1.044858870e0,2.735419271e0,1.723831503e0,3.766615993e0,6.305692035e0,6.281046599e0,4.748907543e0,4.947411956e0,3.119679063e0,3.242640468e0,2.964133952e0,4.462944430e0,6.219172570e-1,3.868073990e0,3.554282435e0,4.137728303e0,2.828841292e0,1.435888027e-1,4.141060393e0,5.792105595e0,1.438769198e0,4.955291276e0,4.024774351e0,2.878309444e0,3.135776994e0,3.469667208e0,5.662611676e0,3.686883494e0,2.496366005e0,3.239579601e0,4.245454846e-1,3.425960066e0,3.192557576e0,1.382137719e0,4.620783630e0,3.611358179e0,3.482152973e0,9.997749766e-1,2.878760654e0,4.020649845e0,6.856479044e-1,2.590311437e0,6.142932886e-1,5.566146196e0,6.685966487e0,5.426449048e0,3.184402095e0,5.610644223e0,1.481226234e0,2.704751949e0,3.535483979e0,6.872647356e-1,2.982284406e0,7.427929687e-1,3.194322456e0,4.974199932e0,3.553711688e0,4.610044582e0,3.067712336e0,118283,0,0
903,3.938717623e-2,1.812789164e-4,5.103093553e-3,1.404319859e-4,4.695874857e-7,4.328295753e0,5.101847773e0,1.061199081e0,1.640256018e-1,3.245845370e0,1.020747044e0,2.723179304e0,1.741555600e0,3.768350179e0,6.317415774e0,6.307766209e0,4.752603386e0,4.938815241e0,3.129397172e0,3.231835082e0,2.972563611e0,4.478388369e0,6.119094371e-1,3.882904184e0,3.547405766e0,4.133027665e0,2.815028682e0,1.379685869e-1,4.122445377e0,5.789870219e0,1.441797859e0,4.945258979e0,4.027245754e0,2.890165159e0,3.126841813e0,3.476245710e0,5.656644072e0,3.706875534e0,2.470745479e0,3.237389799e0,4.215649421e-1,3.451679888e0,3.195522399e0,1.370370165e0,4.628407149e0,3.605680955e0,3.495049403e0,1.005519070e0,2.859920200e0,4.007297429e0,6.866467924e-1,2.586056081e0,6.193396557e-1,5.574133204e0,6.662672310e0,5.439180294e0,3.178410164e0,5.603730910e0,1.477170278e0,2.700643727e0,3.540839863e0,6.772173823e-1,2.991915617e0,7.419349701e-1,3.199472516e0,4.984631168e0,3.571194673e0,4.603491736e0,3.065223352e0,118283,0,0
904,3.937355685e-2,1.835240546e-4,5.006876679e-3,1.415700441e-4,4.689138477e-7,4.335934467e0,5.103933379e0,1.050369610e0,1.819454461e-1,3.240150897e0,1.022685630e0,2.753304407e0,1.740263848e0,3.720390829e0,6.299880915e0,6.292969354e0,4.747529113e0,4.955070853e0,3.152688138e0,3.259950316e0,2.999570970e0,4.498468429e0,6.128274057e-1,3.882542331e0,3.522668254e0,4.111732729e0,2.826871758e0,1.738873219e-1,4.114582300e0,5.769706677e0,1.402873062e0,4.947856136e0,4.036925793e0,2.876361786e0,3.134409199e0,3.467844659e0,5.656559196e0,3.695582675e0,2.489650548e0,3.223608037e0,4.338995897e-1,3.415818490e0,3.172093519e0,1.373460629e0,4.613433803e0,3.630494915e0,3.501729269e0,1.022539319e0,2.860059652e0,4.018418719e0,6.968414552e-1,2.549950624e0,6.304969188e-1,5.565811779e0,6.670378178e0,5.424031946e0,3.212918692e0,5.575114722e0,1.505958924e0,2.698352552e0,3.503958846e0,7.141074963e-1,2.972858385e0,7.585760871e-1,3.190261332e0,4.964196691e0,3.546678999e0,4.571667910e0,3.099469592e0,118283,0,0
905,3.937608621e-2,1.896462146e-4,4.925963675e-3,1.425082565e-4,4.682165430e-7,4.258448794e0,4.977667927e0,1.206261717e0,2.415451754e-1,3.352823361e0,9.292298634e-1,2.581331528e0,1.946782886e0,3.926569445e0,6.339975044e0,6.488730864e0,4.862343834e0,4.792427487e0,3.019871928e0,3.080259285e0,2.878916227e0,4.483838808e0,6.688324688e-1,3.883691383e0,3.555335323e0,4.325789502e0,2.754563012e0,8.858623866e-2,4.132635556e0,5.773728853e0,1.674214549e0,4.823796301e0,4.038023711e0,2.943559195e0,2.937799850e0,3.474275389e0,5.692854846e0,3.827819398e0,2.342478980e0,3.369165744e0,3.775198579e-1,3.696403099e0,3.404489869e0,1.351370909e0,4.780421021e0,3.482194329e0,3.450520712e0,8.597612286e-1,2.872806255e0,3.997599995e0,7.422338293e-1,2.792126970e0,5.740365134e-1,5.653064889e0,6.580927474e0,5.652714643e0,3.058781220e0,5.785265637e0,1.450115436e0,2.571180971e0,3.723817009e0,5.509623497e-1,3.204148445e0,5.623883744e-1,3.165973588e0,5.036110972e0,3.716446999e0,4.775512922e0,3.003654797e0,118283,0,0
906,3.937632145e-2,1.921710401e-4,4.854821805e-3,1.437654304e-4,4.674944532e-7,4.217618806e0,4.913071305e0,1.276596167e0,2.798996000e-1,3.403581393e0,8.790996323e-1,2.500267103e0,2.049915773e0,4.019196429e0,6.359530725e0,6.587247169e0,4.919805953e0,4.715562313e0,2.962450058e0,2.997449084e0,2.827408810e0,4.483661752e0,6.954750963e-1,3.890165898e0,3.566417972e0,4.425517893e0,2.719452614e0,1.232659190e-1,4.136831967e0,5.772051582e0,1.799920978e0,4.760976092e0,4.039453714e0,2.975744436e0,2.841139774e0,3.480447059e0,5.707322317e0,3.896875425e0,2.267697582e0,3.433512472e0,3.754895721e-1,3.832250586e0,3.513778584e0,1.340333126e0,4.858327686e0,3.413085397e0,3.431378984e0,7.893554173e-1,2.874326812e0,3.987732990e0,7.688617793e-1,2.899918830e0,5.551875724e-1,5.694910201e0,6.533089428e0,5.762241528e0,2.989437116e0,5.879363435e0,1.428103306e0,2.508343850e0,3.825250763e0,4.851611215e-1,3.316133218e0,4.790581187e-1,3.153397271e0,5.069196492e0,3.798418579e0,4.868281717e0,2.963228475e0,118283,0,0
907,3.937762036e-2,1.913268334e-4,4.787971203e-3,1.451050048e-4,4.667603390e-7,4.189831524e0,4.876249130e0,1.300212989e0,3.024061769e-1,3.420272767e0,8.460769974e-1,2.457631777e0,2.100776820e0,4.061161140e0,6.373142949e0,6.638773402e0,4.946632133e0,4.677718436e0,2.939770143e0,2.958243300e0,2.807585383e0,4.489136581e0,7.064725573e-1,3.902269179e0,3.571655723e0,4.468826065e0,2.701082370e0,1.516728938e-1,4.133089793e0,5.770333283e0,1.856363349e0,4.725050825e0,4.036402565e0,2.990671843e0,2.793081026e0,3.491397638e0,5.706095890e0,3.940955376e0,2.220022942e0,3.452633773e0,3.803488193e-1,3.901502544e0,3.562015781e0,1.334366435e0,4.889659195e0,3.380794368e0,3.432003076e0,7.663580633e-1,2.866771363e0,3.979828527e0,7.815563231e-1,2.939984498e0,5.510108214e-1,5.712678505e0,6.497904931e0,5.808975744e0,2.955401427e0,5.912877100e0,1.418420805e0,2.477061549e0,3.871408204e0,4.577277845e-1,3.367243824e0,4.497100755e-1,3.147648263e0,5.086629686e0,3.839537211e0,4.905985467e0,2.945272561e0,118283,0,0
908,3.938169940e-2,1.949168127e-4,4.727135767e-3,1.469477851e-4,4.660161423e-7,4.177381941e0,4.863252962e0,1.303859042e0,3.249378846e-1,3.415916530e0,8.449206193e-1,2.464802125e0,2.125246289e0,4.036583411e0,6.359324593e0,6.654546922e0,4.949711417e0,4.671609457e0,2.956647877e0,2.956265147e0,2.822659012e0,4.505252304e0,6.965664140e-1,3.898332088e0,3.539113412e0,4.456494973e0,2.685205019e0,1.564782716e-1,4.108673344e0,5.746848297e0,1.846718920e0,4.720594238e0,4.052064950e0,2.999222711e0,2.781727571e0,3.470945094e0,5.712033563e0,3.929573633e0,2.224317695e0,3.469899829e0,3.835534302e-1,3.905875833e0,3.562101361e0,1.318922799e0,4.902669770e0,3.376956818e0,3.422537080e0,7.597490059e-1,2.855940346e0,3.969301980e0,8.053134040e-1,2.941696686e0,5.595999975e-1,5.720172997e0,6.493407185e0,5.830918897e0,2.969373106e0,5.910870614e0,1.429062812e0,2.469839113e0,3.859559559e0,4.641414808e-1,3.378882160e0,4.398542123e-1,3.144740464e0,5.076645288e0,3.844005555e0,4.892018848e0,2.956297887e0,118283,0,0
909,3.937797169e-2,1.951747485e-4,4.650174130e-3,1.486069760e-4,4.652630901e-7,4.122769425e0,4.814156039e0,1.333898172e0,3.510416701e-1,3.425550115e0,8.059256764e-1,2.402150355e0,2.202763398e0,4.090267480e0,6.378248163e0,6.737774676e0,4.975765595e0,4.611757069e0,2.934864601e0,2.885384596e0,2.799500258e0,4.515038859e0,6.874443378e-1,3.905328840e0,3.529123623e0,4.496094397e0,2.635952567e0,2.081449991e-1,4.078724899e0,5.738957879e0,1.919684229e0,4.682736297e0,4.058771855e0,3.039958405e0,2.722831307e0,3.462685760e0,5.718193999e0,3.969802277e0,2.163336043e0,3.522175327e0,3.958670555e-1,4.012359505e0,3.624354294e0,1.288361011e0,4.962812855e0,3.322467326e0,3.411653274e0,7.145283248e-1,2.830997431e0,3.933536174e0,8.276227759e-1,3.013696989e0,5.551847522e-1,5.756017767e0,6.443394152e0,5.914623017e0,2.918160368e0,5.962401880e0,1.400597760e0,2.437186367e0,3.923570237e0,4.224317442e-1,3.452141703e0,3.902350406e-1,3.149601707e0,5.107050160e0,3.913149572e0,4.932776801e0,2.918775236e0,118283,0,0
